title,rate
myslec prawda to teoria_spiskowy rzad pis satelit tanio kupic ziarno_ukraina okazyjny_cena jak sprawa rypla oczywiscie inny winny jeszcze ratowac powiedziec ukrainiec winien zly_unia to sam ropa c gaz,-1
w_czerwiec wielki_marsz warszawa_wyjdziemy ulica byc_strajk oszukanych pis opozycjawygra ht,-1
giertych_straszec pis szykowac_sfalszowac wybor,-1
pis zapisac_jan pawel_ii partia_osmieszac pamiec_rozdac kremowka_pkp ten sytu,-1
chyba helmie zakuty jak ty barac leb jak_mowic byc ? ? ? trzeba polityk pis wyeliminowac zycie_publiczny ty_debil eliminujesz,-1
osiagniecie pis pole_inwestycja typ_ostroleka cpk_milion auto_elektryczny milion_mieszkanie dobrobyt polak_mocny pan,1
dziennikarz_tvn spytac_rzecznik pis moralnosc_miec naprawde_sumienie wieszwiece,-1
ciekawy kosztowac polski kosciol w sens instytucja obecnie usluga pis budynek po wybor,1
pis sprawic_caly najgorsze_lajdactwo wypelza_powierzchnia czuc_bezkarnie hasac ty,-1
wspierajmy odklamywac przekaz pis !_!,1
pis dobrze koncu czlowiek obudzic popis,1
jeszcze wybory pis sfalszowac_setka tysiac_glos pojsc_piach pis zaplanowac_bo wiedziec,-1
tusk_watpliwosc fatalny_sytuacja rolnictwo_upiorny skrzyzowac_niekompetencja pazernosc_rzad pis kaczastrof,-1
nie zpisuc papiez pis,-1
szef pis poniesc_kolejny bolesny_porazka polak_olac apel_jan p,-1
tylko pis,-1
von fur donka kanalia niemiecki najpierw szkalowac jp2_szczowac polak mowic pis wykorzystywac_politycznie nie spodziewac reakcja odwrotny zdrajca //wiadomosci wp_pl / spotkanie donalda tuska z mieszkanc chelmna 6883449928240032a,-1
red_nacz polak_skrajnie lewicowy_poglad wieloletni_dorobek zniewazac_polska kan,-1
wybory_sfalszowac to przyjsc_wziac wlasny_dlugopis wybierzemy pis k,-1
zgadzac_sie pis po dawno powinien wypasc margines polityczny_propaganda robiec jeden_wrog drugi odwrot potem tyle czlowiek glosowac maly_zlo,-1
chodzec sklep ? bo widziec przerazajacy drozyzna jaki kilkanascie_rok to zasluga pis,-1
finlandia_dziki kraj w pl_stabilnie lud_wypiek twarz_wybierac sraczki_biegunka pis po inte,-1
babciowy_tusk ? tuskklam ! mlodziezy chcaca glosowac po rodzic_praca tonc dlug uciekal,-1
pompujesz atmosfera czlowiek uwierzyc falszowac_wybory pis wyjsc_ulica pamietac kazdy ludzki krzywda kazdy smierc byc odpowiadac ty tusk reszta czerwony banda,-1
red_nacz polak_skrajnie lewicowy_poglad wieloletni_dorobek zniewazac_polska kontekst holokaustu kilka_rok artykul pis grozniejszy panstwo islamski itd a gazeta uchodzic powazny wiele swiadczyc niemcy,-1
demokratyczny_opozycja demokracja ludowy prl z sam wybory pochodzicie pis jestescie samo_demokratyczny pis glupka,-1
miec duzy_szansa wygrac pis wymagac_wspolpraca zgoda opozycja ! wspolny_lista gwarant skuteczny jakosc polski_scena polityczny wygranej sila_opozycyjny,1
tak postapic tusk wobec dzialacz pis udac zagarnac wladza polska,-1
przez ostatni_8 rok przybyc rekordowo smiec zagranica robic pis czas ?,-1
z_chec widziec ten_holote pis_owski kratk_oszustwo malwersacja_sklocc spoleczenstwo po,-1
nigdy bydlak skurwysyna pis zapomnic,-1
komisarze_wyborczy pis piebiak_kariera zawdzieczac_aktualnie rzadzacy,-1
tylko_debile myslec pis winien blokowac pieniadz_kpo precz debil !,-1
a_potem pis wycinac_las,-1
pis organizacja wladza_opetac chciwosc_umysl zatrute_nienawisc widac bardz,-1
dogmatyzmem mowic_prawda uczciwosc ostrzegac katastrofa ? po popelnic_samobojstwo wchodzic populizm nie przebic pis stracic milion glos miedzy inny moj,-1
ja_wiedziec zatwardziac wyborca po gdzies szlachetny guru obiecac miliard 10_miliard 100_miliard zloty pis pozno wprowadzic_zycie nie dla roznica byc tusk pis jakis pojecie dobro wspolny dlug,-1
rolniczy_przewrot obali pis ? ! minister_obrazil ludzi_kolodziejczak po,-1
wolny_media czwarty_wladza pis wciaz zdolac zniszczyc a to jaki media chciec_by kaczynski widac media_publiczny zostac publiczny skojarzenie dom publiczny !,-1
pis jesien wejsc droga gierek emitowac dlug zadluzac dolar,-1
pis partia interes sowiecki,-1
po reportaz franciszek ska 3 wygrac_wybory niestety pis pracownik_tvn szukac_praca przez wasz przemyslac audycja razem konfederacja stworzyc_rzad wyprowadzic_polska ue tvn straci mozliwosc istnienia oby nie,-1
pis niszczarka co_dotknac zniszczyc stadnina las przyroda powietrze zniszczyc swoj papiez zrownuc kremowka smaczny,-1
no czekac dzialac_policja a odnalezc_sprawca wandalizm_znaczyc nieudolny,-1
pis zaczac_zmiana naruszyc_trojpodzial wladza_instytucjonalny dezorganizacja_panstwo tk_system sadownicz,-1
w 72 popierac ue wierzymy to pis po roznica wlazimy dupa ukrainie tak byc glupi_narod,-1
on naprawde_sadzic czlowiek po przeszliby pis gremialnie pzpr ? kaczastrof,-1
najlepsze pokazac wiatrak filmik skoro pis zabronic_stawiac byc 7_rok plecy energia odnawialny pis ziobre konfederacja jeszcze zabronic_stawiac fotowoltaike firma wlasny uzytek zdziwic gospodarka kurczyc koniec,-1
wyprodukowane pis koryc powinien sklad znalezc rowniez to korzystanie zlobu wydac pis oligarchia,-1
bo przeciwko progresja socjalny obyczajowy pis tez udawac populizm wrzucic czternasty emerytura jeden_strona ograniczyc zwiazek_zawodowy drugi konfa ko udac ko prosty polexit,-1
raczej pare_rok pis rzadzic kasta beton kiedys,-1
pis zaszkodzic_wzrost polski_gospodarka upolitycznianie pis pierwszy partia_1989,-1
caly_polska widziec ale_kleska ! na_marsze falszywy_obronca papiez pis przyjsc_nikt,-1
dodatkowy pieniadz posel ! za udzial podkomisjach niezaleznie obecnosc 3000 zloty leszek dobrzynski pis pan,1
takze pis rzadzic czekac stracic_wladza postawic stan oskarzenie oszustwo na_przyklad wybory_kopertowy w china wielki glod rozliczyc partia spowodowac daleko wladza spokojnie kaczor pinokio sad zobaczyc,-1
pl2050 zaplacic ogromny cena flirt pslem odejsc najfajniejsza poslanka procent liberalny_wyborca uciec czas poswiecic sprawa polska pewien odsunac pis wladza,-1
swoj_adwokat zarowno_a lepper_adwokat zostac_powieszyc polecenie_sam ten zbrod,-1
dlaczego pis urzadzac obecnie komuna ? poniewaz zaczac mnozacy rozdawnictwo nasz panstwo dlaczego ue,-1
od osiem_rok pis rozpierdalac kraj pytac tusk ? kto_glosowac pis rolnik ? gnoj przerzucaj polityka pchac krypto naziolek jak kolega bakiewicz slowo jestescie ?,-1
zwalczajcie daleko holown potem_placz pis rzadzic konfa a trzask wymiekl pojsc debata tvp przegrac,-1
a atakowac pis gnoj,-1
pis przejebac,-1
wdepneliscie g no franciszkanska_3 marsz czlowiek punkt pis po drepczec miejsce dt obiecywac gruszka wierzba obiecac niewiarygodny nie wiadomo zeznac baniak karpinski dostac lapowka w czarny d_e jestescie,-1
nastaje czas wiosna strach pis,-1
jesli prawda pisowski marsz_obrona jp caly pl_wziac udzial_200 tysiac_osoba spektakular,1
strach widac pis pomoc opozycjawygra,-1
przeciez startujecie list pis,-1
nie wazny pis kandydat pewne przydupas namaszczic klaus wef a hit po dokladnie sytuacja,-1
wiekszej pogarda polaka okazac moc pis potraktowac konstytucja polski_las rzeka sluzbe zdrowie sadownictwo telewizja_publiczny zawlaszczczac jeden partia komuna przestrzegac pewien zasada ty mowic wspierac polak pis,-1
gdzie zaklamac aniu !_! ! ? moze wasz pis !_! !_!,-1
pis slug_szatan kazdy glosowac_popelniac grzech_smiertelny,-1
w_najnowszy pis wsadzic_swoj polski_grupa zbrojeniowy_drzwi domykac,-1
no pis material zrobic czas wybory wiedziec to kurwa debila nie cofne slowo,-1
co roznica zabierze pis tvp pieniedz wy zus wiek_emerytalny podniesiec,-1
polak zaslugiwac to glosuja pis wiec pasowac,1
wladza usa dostac 400 milion dolar lapowka firma farmaceutyczny zmuszac_czlowiek szczepienie w pani,-1
tylko zalozenie cel wymordowanie beneficjent zusu wiec pis skorzystac okazja zaaplikowac program eutanazja plus racjonalny bo statystyka zgon szwecja pokazywac pandemia,-1
hihi 8_rok pis rzadzic jakby dawno postawic trybunal,-1
widziec pan wiedziec stary pani to wyjasnic to proba polityczny wykorzystac niewiedza_czlowiek wiekszosc elektorat prawica korzystac rzadowy telewizja ogladac_reportaz jpii w tvp uslyszec lewactwo atakowac polityk pis wykorzyc,-1
twoi czlowiek twoj ugrupowanie niszcza_pomnik swiety_jp2 ! o co mowic hipokryto przeciez robota pis ! zamknij zalgac pysk niemiecki owczark,-1
za_czas po uciekac pis wracac podobno zle byc,-1
zupelnie pis tez atakowac stosowac manipulacja atak katolik git,-1
rheinmetall strategiczny firma niemiecki rzad w niemiecki rzad moc_by politycznie wytlumaczyc sankcja ? chyba chciec pomoc pis wygrac_wybory,-1
pis spolka rzadzaca rocznica_smierc papiez robic zaistniec obronca codzien korzen dzien galazka oliwny hipokryzji koniec pokazac trzeba tak powiedziec maly wielki czlowiek pancerny obstawa jezdzic,1
przykro gordon byc taki wiek ze opcja_polityczny wyjebac jak mlody mowic wiedziec magdalence ustawka skakac pacynka spod jeden dywan wypelzli dlatego 4_rok wlaczac tv nie uznawac pis po_psl sld etc,-1
to_gotowiec spot_wyborczy pis pani_piekny dykcja_aktorski intonacja_byc przesliczny uro,1
united_surveys wp_rosnie poparcie_lewicy pis 32_5 1_3 ko_24 1_4 lewica 10_3 plus_1 1 ko,1
nie glosuc pis !,-1
rzad pis czas afera_okradania polak ! dlaczego polak_lubic partia rzadzic ! start_godzina 18,-1
ja wrocic byc drugi myslec_byc umre normalny_kraj drugi wybory zrozumiec byc urodzic byc gomulkowskiej komuna rodzilem nastac umre pis szambie,-1
pis ale dewastacja podwojnie nie,-1
przeciez przebic pisior cyrk adamowicz lisy michniki kolega partyjny hejtowac wina obarczic organiz impr tvp pis cyrk smierc syn_poslanka wszyscy winien wczesnie 2proby samobojcz matka czas dom,-1
swoj_droga panowac przekonanie dzis wywiad gazeta konfa blisko po_/ ko skoro jesli_chodzic bardzo ogolny narracja kolejny prawicowy populista nawoluc walka_zgnila elita_zmiana system_typowy pis /_trump /_alt right ?,-1
esbecka nagonka akurat styl tvp wokol pis mnostwo esbek czlonek_pzpr,-1
dzieki afera papiez pis przeciagnac czesc niezdecydowanych konserwatywny_wyborca opozycja swoj strona problem polak_interesowac,-1
prawde ten oblowic pis poznac odsunieciu pis wladza dzieki praca dziennikarz sledczy tvn na media liczyc czy tvpolszmat kiedykolwiek ujawnic jakis afera pis ? choc jeden ? taka maly ?,-1
pis przekrecic_wybory opozycjawygra,-1
ardanowski zmanipulowac rolnik przekierowuc gniew zarobic chronic pis ten zezwolic bogacic_sie,-1
lata mijac piatka pis ciagle sam,-1
a naprawde_sadzic pis po ?,-1
zakonczyc prezydium klub polityczny pis dyskutowano problem protest_rolnik przyszlosc minister_rolnictwo zadne decyzja sprawa zapasc wiecej,-1
pis kk_potrzebowac glupota_sterowac ten_masa glupich_biedny chory_desperat poczucie_wina z_poczucie zagrozenie,-1
dla pisowcow karol_wojtyla wielki boski moce niewiele osoba potrafic tyle dekada tuszowac_przestepstwo pedofilia popelniac funkcjonariusz_kosciol ochrona odpowiedzialnosc_karny unikalny pis umiejetnosc,-1
a polonia pis ograniczyc polakom granica_mozliwosc glosowac ?,-1
pomijac pis zniszczyc_gospodarka nie podstawowy problem taki 89 taki dranstwo afer niszczyc instytucja w tvp zaklamia wyobrazac inteligentny honorowy zaglosowac kontynuacja to,-1
dlatego pis,-1
ja miec byc watpliwosc powiedzial sh za biedron pieknie wypiac duren pomyslec_opozycja antypis otwarcie powiedxial przekaze dac wiecej l spa ala pis konfa,-1
pis dojsc_wladza zmienic,-1
skrytykuj idiotyzmy bartosiak napisac chciec_wybic skrytykuj tusk jestes z pis kaczynskiego to po krytykuje debilny wpis bo chciec_wybic,-1
fatalny_wynik holding_pis iv_kw 2022_rok laczny_strata wielki_czworka producent_energia pge_enei tauron,-1
marsz_papieski stac pis przybudowka partyjny orezo walka_polityczny utrzymac_wladza jan_pawel ii nie,-1
rzadzacy_oszukowac czlowiek rok chciec przestac robic dostac_trzeci kadencja chciec zwyciezyc prawda normalnosc kampaniaprawd_antypis propolski polka mlodziez polityka polskabezpis polskadziewczyna pis,-1
pani malo robic mniej chwalebny rzecz jestescie_siebie warcy dno_intelektualny po dno_intelektualny pis,1
niechaj hulac wyjsc byle glosowac pis ! opozycjawygra kaczastrof,-1
pis obiecowac wygrac_wybory przyszly kwiecien emeryt dzien 2_kwiecien dostac kremowka zamiast 13_emerytura,-1
policja znalezc zleceniodawca pis czlowiek wkurzyc sklocic,-1
pis uczciwosc wrrr,-1
socjalny pis generalnie realizowac_program libek tniec podatek ograniczac deficyt oszczedzac usluga_publiczny natomiast liberalny po podatek obnizac podwyzszac brak socjal deficyt miec duzy_dramat dziadowski rzad,-1
rolnica_odwrocic pis ? w koalicja_rzadzic szukac_winnych wra_! trwac_przerzucac odpowiedzialnosc_wies klucz,-1
pis klamcy_oszusta zlodziej,-1
a_monitoring kamera naokolo ? pewnie tvn shakowac prowokacja pis mierny,-1
pis sprawic_caly najgorsze_lajdactwo wypelza_powierzchnia czuc_bezkarnie hasac kraj,-1
karma wredny suka pis jpii kaczynski,-1
dramatyczny_dane dlug_publiczny ! pisowski_banda zniszczyc kraj_dlugpubliczny kryzysgospodarcz pis polski http,-1
ile wzrosnac pis pozyskac drewno zasob pozyskowac 70 roczny przyrost 30 zasob rok / rok powiekszac ? tu wchodzic merytoryka zamiast lewicowy estetyka pan zabraknac szkoda wydawac_sie lewica_potrafic rzetelny,-1
dalbym kiedys pis pokroic upadac przyjaznie kolezenstwo relacja rodzinny dzisiaj moc_patrzec,-1
otoz nieprawda osoba pisac co pis posuc niestety sprawdzic nie_straszcie pisem chodzic glownie ten uwazac bardzo zorientowac taki na_przyklad jacek,-1
brawo karina pokazywac hipokryzja pis !,-1
w weekend pistanowic byc obejrzec dzien_dobry tvn rany taki podlizywac usa wlazidupizmu zachwyt gowno widziec_byc nigdzie indziej myslec_byc zawsze pis zakompleksiyc prosic taki cud ameryka dac,-1
brawo pis wszyscy zazdroszczyc sukces,1
moj_zdanie glosowanie_granica calkiem zlikwidowac jak mieszkac_polska zostac_zycie urzadzac a wybierac wakacje zamiast udzial wybory problem i nie pis,-1
pis wybory wywac cieszyc kurwa czlowiek !,1
smolensk wyczerpal narracja robak_mieso przeszlo jp2 pyklo brak napad_biuro poselski troglodyta pis zatem ciekawy,-1
a pis warszawa rzadzic ? zmien diler straszny gowno sprzedawac,-1
mialabym watpliwosc pl2050 blizej pis,-1
kiedy probujesz zadac_pytanie spotkanie_polityk pis sekta ruszac atak,-1
niekwestionowany_sukces pis tylko_chwalic ? ! nigdywiecejpis pis silniraz,1
jak padac prl miec byc 24_rok skonczyc byc studia zakladac byc rodzina pracowac byc byc byc_pewny towarzysz szmaciaki wladza skonczyc definitywnie siurprajz !_! ! miec rzad pis kolaboranta pacholek rzadzic gucwy babiucha,-1
podatki wprowadzic rzad pis,-1
az cud odebrac_glos je ni populista razem pis w zasada niczym_siebie roznic byle dopchac koryt obsadzic ssp rodzina_znajomy,-1
pan_kolodziejczak ! pis wiekszosc_sejm coby opozycja robic pis przepychac witkiwac to co_oczekiwac opozycja natrafiac mafia kradnac_klamac robic propaganda tu po dtusk 8_rok wrog widziec ? pieniacz wiejski !,-1
przez_8 rok_glosujecie pis miec problem tusk niech ws,-1
dzis_holownia powiedziec_przywrocic realny_wybor musiec_wybierac zlo_pewnie realny_wybor b,-1
polak obudz nastepny_wybory zrobic pis pojsc pizd ! a zwolennik banda slepo wierzacych social tvp glupk kupic_500 plus,-1
juz_wiedziec lewak wygrac_wybory zaczynacie przygotowywac_spoleczenstwo zadym uliczny nadzieja obalicie pis ulica_zagranica quniu zemdlej kleska tusk,-1
pis przegrac niech_zyc partia !_! !_! !,1
niech ustapic prokurator ziobro wladza zlodziej zjednoczyc_prawica pojsc_siedziec szmata stankowski zostac odcac brudny koryt spotkac zawodowy ostracyzm,-1
typa 80 ? to_niesamowity pis naprawiajac finanse_publiczny obnizac_podatek wiekszosc zmuszac placic_podatek placic zyskac cep miano jezukomunistyczny kuce julka glupszym genom brawo duzy brawo,-1
kiedy pytanie pis niewygodny dawac drapak,-1
dokladnie tylko kretyny albo zlodziej pis moc skonstruowac tarcza kasa zgarniac ty spadac obrot zysk ! i spadek obrot ciag 3 mcy ! pis zlodziej !,-1
przy sam ilosc pieniadz rynek drozec inny potaniec to inflacja inflacja wtedy drozec wszystko tak dziac wylacznie wtedy rosnac podaz pieniadz i wina drukarz pis,-1
trzeciy_kadencja pis dokonczec demolowac_panstwo prawo ograniczyc wolnoc !,-1
powinnismy miec tydzien tejk marsze_papieski zaszkodzic pis kaczynski_przesadzic wsparcie klerykalny pedofilia ?,-1
roman_naberezny facebook_dyr biura pis krakowie_adam zyzuam deklarowac ze przekaze material_dot mafia_paliwowy wicemarszalek ryszard terlecki przekazac reka z_ziobro zablokowac 3 priv telefic cyrk,-1
wsz glosic pis wygrac_wybory na_ch j podawac opozycja ? chyba_ze,-1
ciekawy sytuacja ten atak pomimo monitoring policja udac_zlapac jeden atakujac czyzby_kolejny seria ustawka tuz siedziba posel pis a baran wierzyc,-1
a rzadzic pis rozumiec wprowadzic ?,-1
pis wyhu_lac rolnik_setka ciagnik_hula szczecinie_dlaczego szczecin_nowogrodzki ? ! htt,-1
rozkladamy glos kupka pis reszta najpierw liczyc reszta potem starczyc czas pisowski czesc,-1
ja miejsce beata_szydlo pewien nic trwac wiecznie prl skonczyc skoncza rzad pis,-1
nie zgadzac obszar odnosnie polityka musiec ty oddac miec silny psychika narazac atak opozycyjny wyborca ten publikacja tak oboz pis musiec pytac,-1
wstyd stary osoba musiec zebrac_ten pis dawac,-1
tylko u_nas komisarz pis warszawa ? to bajka_onet budowac_wiedza ten dziac_anonimowy,-1
a_potem pis dzielic_polak,-1
gdzie byc byc cena nawoz ssp wysoki ? dlaczego pozwolilist zarobic_kasa wy ? kto kontrolowac interesowac 9 mcy pszenica ukraina sprowadzac ? teraz zal caly_swiat glosuc pis daleko,-1
wiec3 jesien pis mafia wladza odsunac wiezeba odeslac cela_plus tm frykasow n8e za pis 7 sno tydzien 24 hetr pracowac dlug wobec podatnik splacic skradzian kase oddac miska_ryz miesiac,-1
kompletny_katastrofa frekwencyjna_marsz pis podpinajacy_jpii w warszawa_suma 2_3 tysiac_czlowiek w,-1
upadl pan tyle nisko pokazywac fejkowy wykres manipulowac_fakt ? 1 w zalacznik eksport 2008 skok 2018 usuwac 10_milion m3 wiatrolom 2017 rosnac rowno_po 2021 spasc 2 eksport prywaciarz panstwo pis,-1
zeby kopnac pis dupa ruszyc swoj dupa pojsc_wybory tylko tyle trzeba przekonac ten mowic pojsc glosowac,-1
dzien_dobry krakow ! pis drozyzna,1
on dokladnie_wiedziec wiedza_10 milion_uk polsce_wlocza marketa_spiewac chor,-1
pis przegrywac_miotac groteskowy_narracja desperacja_zaczynac oblewac_pomnik urywac_lusterkum samochod byleby zwrocic_siebie uwaga zapraszam 18 45 nowy material kanal_yt,-1
on dokladnie_wiedziec wiedza_10 milion_uk polsce_wlocza marketa_spiewac choralni piosenka bandera ludobojca polakow ? niech komik przyjezdzac pan prezydent rzad pis kupac wyspa zapraszac kto chciec nam komik potrzebny !_! !,-1
rzad_zjep doprowadzic_wysoki inflacja_krach inwestycyjny_kara tsue_kara turow_drozyzna paraliz sadowni,-1
prowokator pis miec umowny monitoring skasowac wypadek szydlo,-1
skoro tvn nalezec_amerykanow rzad pis nalezec_amerykanow suma eksterytorialnosc razic,-1
czy_lodr kalsk_dojsc mobbing_skutek poronienie_? dlaczego_wazny polityk zrobic,-1
musiec wklejac definicja kolunizm rodzina komucha walczyla ! komusz mentalnosc manipulacja bo byc prawda podbc dziala pis !,-1
widziec pisie zostaniesz dobrze odkrywac byc byc ja,1
oj uwazajcie po ko pa cze trzeci_kadencja pis zmienic rozliczec poczynic polska szkoda,-1
haslo_wyborczy pis zaslonmy papiez wygrac_kolejny wybory haslo_wyborczy pis katastrofa_smolenski po_trup cel wtedy miesiecznica czy tygodnica ? on szanowac zaden swietosc swietosc_jan pawel_ii precz pis,-1
po konferencja pis obrona_wolnosc czas stand up kaczynski prawe kobieta banda_hipokryta,-1
